"CatalogId","Catalog.Name","Category__c","Description","Id","ImageURL__c","IsNavigational","Is_Document__c","Is_Site__c","Learn_More__c","Name","NumberOfProducts","Page_Description__c","ParentCategoryId","ParentCategory.Name","Redirect_Page__c","SortOrder","WalterB2BStore_Language__c","WalterB2BStore_Language__r.Name","Website_URL__c"
"0ZS7A0000008UZ2WAM","Walter-EN_US Catalog","","","0ZG7A0000008Vt4WAE","/assets/images/placeholder.png","true","true","false","","Product Sheets & Brochure","3","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008Vr4WAE","Resources","product-sheets-and-brouchers","6","a1Z7A000001YcDIUA0","EN_US",""
"0ZS7A0000008UZ2WAM","Walter-EN_US Catalog","","Walter Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about Walter’s line of cutting abrasive wheels is that each product family is specifical","0ZG7A0000008Vt5WAE","/assets/images/placeholder.png","true","false","false","","Reamers","100","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VrhWAE","Tooling","Reamers__c","10","a1Z7A000001YcDIUA0","EN_US",""
"0ZS7A0000008UZ2WAM","Walter-EN_US Catalog","","Walter Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about Walter’s line of cutting abrasive wheels is that each product family is specifical","0ZG7A0000008Vt6WAE","/assets/images/placeholder.png","true","false","false","","Taps","100","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VrhWAE","Tooling","Taps__c","11","a1Z7A000001YcDIUA0","EN_US",""
"0ZS7A0000008UZ2WAM","Walter-EN_US Catalog","","","0ZG7A0000008Vt9WAE","/assets/images/placeholder.png","true","true","false","","Customer Programs","4","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008Vr4WAE","Resources","customer-program","8","a1Z7A000001YcDIUA0","EN_US",""
"0ZS7A0000008UZ2WAM","Walter-EN_US Catalog","","","0ZG7A0000008VtAWAU","/assets/images/placeholder.png","true","true","false","","Distributor Services","4","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008Vr4WAE","Resources","distributor-services","9","a1Z7A000001YcDIUA0","EN_US",""
"0ZS7A0000008UZ2WAM","Walter-EN_US Catalog","","Walter Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about Walter’s line of cutting abrasive wheels is that each product family is specifical","0ZG7A0000008VtBWAU","/assets/images/placeholder.png","true","false","false","","Metal Working Fluids","100","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VrSWAU","Lubricant & Protectant","Metal_Working_Fluids__c","4","a1Z7A000001YcDIUA0","EN_US",""
"0ZS7A0000008UZ2WAM","Walter-EN_US Catalog","","WALTER abrasive solutions are manufactured with the highest quality of materials and process in the industry. Whether you are using a grinder, table saw, circular saw or chop saw, we have right cutting, grinding, blending, sanding, finishing and cleaning.","0ZG7A0000008VtEWAU","/assets/images/placeholder.png","true","false","false","","About Abrasives","3","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VrDWAU","Abrasives","","0","a1Z7A000001YcDIUA0","EN_US",""
"0ZS7A0000008UZ2WAM","Walter-EN_US Catalog","","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifical","0ZG7A0000008VtJWAU","/assets/images/placeholder.png","true","false","false","","Brushing","100","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VrDWAU","Abrasives","Brushing__c","1","a1Z7A000001YcDIUA0","EN_US",""
"0ZS7A0000008UZ2WAM","Walter-EN_US Catalog","","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifical","0ZG7A0000008VtOWAU","/assets/images/placeholder.png","true","false","false","","Grinding","100","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VrDWAU","Abrasives","Grinding__c","4","a1Z7A000001YcDIUA0","EN_US",""
"0ZS7A0000008UZ2WAM","Walter-EN_US Catalog","","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifical","0ZG7A0000008VtTWAU","/assets/images/placeholder.png","true","false","false","","About Cleaning","4","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VrNWAU","Cleaning","","0","a1Z7A000001YcDIUA0","EN_US",""
"0ZS7A0000008UZ2WAM","Walter-EN_US Catalog","","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifical","0ZG7A0000008VtYWAU","/assets/images/placeholder.png","true","false","false","","Cleaners & Degreasers","100","WALTER Surface Technologies’ world renowned cut-off wheels set the standard in the industry because they are engineered for fast, free and cool cutting. What’s unique about WALTER’s line of cutting abrasive wheels is that each product family is specifically catered to your unique applications and needs. Whether you’re cutting metal, concrete, stone, tiles, hard cast iron, aluminum, PVC or plastic pipes, choose a WALTER cutting wheel for your next application. WALTER can help ensure the safest, most efficient way to see you through to project completion.","0ZG7A0000008VrNWAU","Cleaning","Cleaners_And_Degreasers__c","1","a1Z7A000001YcDIUA0","EN_US",""
